Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,P,AB,G,AVG,wOBA,xWOBA,2B,HR,K%,BB%,ExitVel,Air EV,90thExitVel,MinMxExitVel,LaunchAng,LA10-30%,EV95+LA10-30%,Swing%,InZoneSwing%,Z-Contact%,Chase%,SwStrk%,Miss vs 93+ FB,xSLG vs 93+ FB,Miss vs 83+Spin,xSLG vs 83+ Spin,O-Contact%,HardHit%,Contact%
1,1243063040,C. Engelhard,Chase Engelhard,Engelhard,Chase,IF,Tulane University,TULN,730354176,Tulane,BBC,R,R,359,90,0,0.211,0.27,0.222,4,2,19.40%,7.10%,81.2,83.7,101.2,106.8,10.8,26.10%,15.20%,50.10%,69.20%,84.70%,32.20%,11.40%,20.00%,0.039,44.40%,0.094,76.30%,20%,77.20%
1,1311965184,B. Roney,Brendan Roney,Roney,Brendan,C,Florida International University,FIU,4468,Florida International,BBC,R,R,459,100,0,0.26,0.318,0.309,1,1,19.70%,11.80%,87.4,91.9,99.3,99.3,4.4,18.20%,9.10%,36.80%,54.10%,80.00%,20.80%,6.30%,0.00%,0.337,60.00%,0.254,72.70%,36%,82.80%
1,1326710528,J. Rae,Jaylin Rae,Rae,Jaylin,u,Charleston Southern University,CHSO,730194432,Charleston Southern,BBC,R,R,809,171,0,0.357,0.398,0.324,10,2,12.30%,9.90%,82.9,80,99,103,13.1,32.80%,12.50%,40.20%,58.00%,93.10%,24.70%,5.40%,25.00%,0.066,8.30%,0.294,67.20%,25%,86.50%
1,1083908608,M. Scannell,Matt Scannell,Scannell,Matt,RF,Princeton University,PRIN,730198784,Princeton,BBC,L,L,937,189,9,0.27,0.391,0.36,10,10,17.00%,16.60%,89.3,90.4,104.4,108.5,15.4,35.70%,21.40%,33.70%,49.80%,87.70%,23.00%,6.30%,54.50%,0.099,33.30%,0.275,69.80%,40%,81.30%
1,1143045888,J. Bold,Jake Bold,Bold,Jake,C,Princeton University,PRIN,730198784,Princeton,BBC,R,R,549,131,0,0.313,0.377,0.313,9,3,22.70%,8.70%,86.9,83.5,105.8,112,15.7,25.90%,12.10%,46.10%,66.50%,82.60%,32.00%,11.50%,0.00%,0.046,33.30%,0.411,56.50%,38%,75.10%
1,1162496768,C. Shapiro,Caden Shapiro,Shapiro,Caden,LF,Princeton University,PRIN,730198784,Princeton,BBC,L,L,672,147,1,0.286,0.352,0.278,7,2,13.50%,14.00%,83.2,83.3,98.5,102.9,4.6,25.30%,8.00%,35.70%,54.70%,90.90%,21.80%,6.00%,0.00%,0.065,100.00%,0,73.70%,21%,83.30%
1,1173787392,N. DiPietrantonio,Nick DiPietrantonio,DiPietrantonio,Nick,1B,Princeton University,PRIN,730198784,Princeton,BBC,R,R,671,168,0,0.268,0.341,0.266,8,6,22.80%,10.60%,90.2,92.7,105.1,107.4,7.9,33.30%,22.20%,44.60%,70.10%,80.40%,24.10%,12.80%,33.30%,0.244,33.30%,0.121,50.00%,47%,71.20%
1,1215125760,Z. Casebonne,Zackarie Casebonne,Casebonne,Zackarie,C,Dartmouth College,DART,730216192,Dartmouth,BBC,R,R,287,72,0,0.194,0.254,0.22,1,0,27.60%,11.50%,86.5,88.2,93.5,94.1,8.9,45.50%,0.00%,41.10%,52.50%,85.70%,15.40%,11.50%,-,-,-,-,75.00%,0%,72.00%
1,1216253184,K. Vinci,Kyle Vinci,Vinci,Kyle,1B,Princeton University,PRIN,730198784,Princeton,BBC,R,R,723,176,0,0.25,0.417,0.314,7,21,36.20%,11.10%,86.2,88.2,107.2,117.7,26.6,27.70%,16.90%,47.30%,73.90%,83.00%,31.60%,16.90%,55.60%,0.002,33.30%,0.102,41.20%,43%,64.30%
1,1310534656,J. Koonin,Jake Koonin,Koonin,Jake,2B,Princeton University,PRIN,730198784,Princeton,BBC,R,R,277,61,0,0.18,0.322,0.355,2,3,24.40%,16.70%,80.9,90,100.3,104.2,11.4,34.80%,17.40%,40.80%,69.60%,87.50%,25.00%,10.80%,33.30%,0.403,71.40%,0.02,46.70%,26%,73.50%
1,1320363520,T. Robinson,Tyler Robinson,Robinson,Tyler,OF,Dartmouth College,DART,730216192,Dartmouth,BBC,L,L,490,132,0,0.227,0.267,0.213,3,0,24.00%,4.10%,76.8,82.8,96.5,99.1,2,21.70%,0.00%,54.90%,80.00%,88.60%,36.80%,14.10%,0.00%,0.368,0.00%,-,40.00%,13%,74.30%
1,1084033024,J. Jenkins,Jeremiah Jenkins,Jenkins,Jeremiah,1B,University of Maine,ME,730275840,Maine,BBC,L,L,701,197,0,0.365,0.512,0.426,12,21,14.20%,15.40%,98,97.3,106.4,106.4,20.6,100.00%,60.00%,40.50%,86.70%,76.90%,21.40%,6.00%,0.00%,0.317,-,-,50.00%,60%,85.20%
1,1152890880,D. ONeill,Dean ONeill,ONeill,Dean,C,University of Maine,ME,730275840,Maine,BBC,R,R,208,60,0,0.283,0.356,0.174,4,2,15.90%,5.80%,89.7,85.8,95.6,95.6,32.2,0.00%,0.00%,54.80%,84.20%,100.00%,44.40%,7.70%,-,-,50.00%,0,25.00%,40%,86.00%
1,1216974336,C. Goodman,Connor Goodman,Goodman,Connor,IF,University of Maine,ME,730275840,Maine,BBC,R,R,661,209,0,0.311,0.343,0.372,8,2,6.40%,10.40%,81.5,79.6,97.1,97.4,26.7,50.00%,20.00%,42.70%,50.00%,100.00%,30.00%,3.00%,0.00%,0.212,-,-,100.00%,20%,92.90%
1,1243791104,C. Plante,Colin Plante,Plante,Colin,OF,University of Maine,ME,730275840,Maine,BBC,L,R,414,147,0,0.252,0.284,0.33,5,2,22.00%,5.00%,87.4,85.6,103.7,103.7,3.6,25.00%,25.00%,48.10%,88.90%,75.00%,20.00%,7.70%,0.00%,1,-,-,100.00%,50%,83.90%
1,1243791360,J. Marquez,Jake Marquez,Marquez,Jake,IF,University of Maine,ME,730275840,Maine,BBC,R,R,313,117,0,0.248,0.299,0.308,5,2,17.20%,6.00%,78,-,97.8,97.8,-0.9,33.30%,0.00%,47.00%,60.00%,77.80%,29.20%,5.10%,50.00%,-,0.00%,0.182,85.70%,17%,89.10%
1,1102897920,T. Douglas,Tyler Douglas,Douglas,Tyler,OF,Davidson College,DAV,730363136,Davidson,BBC,L,L,633,154,0,0.247,0.334,0.323,8,6,13.50%,7.60%,84.8,88.3,101.3,102.5,-3.2,21.40%,14.30%,42.70%,48.60%,100.00%,17.10%,6.80%,-,-,-,-,66.70%,21%,84.10%
1,1174677248,L. Reeves,Landon Reeves,Reeves,Landon,1B,Davidson College,DAV,730363136,Davidson,BBC,L,L,267,59,0,0.203,0.289,0.094,3,2,45.50%,4.50%,74.3,76.5,94.6,100.5,-5.9,12.50%,0.00%,46.40%,65.20%,73.30%,35.90%,18.00%,0.00%,-,100.00%,0,21.70%,13%,61.30%
1,1184442880,J. Friend,Jacob Friend,Friend,Jacob,C,Davidson College,DAV,730363136,Davidson,BBC,L,R,873,148,0,0.277,0.444,0.343,7,11,23.50%,20.10%,91.1,88.9,105.7,108.2,19.7,50.00%,41.70%,30.70%,41.90%,80.80%,12.00%,7.20%,-,-,-,0,61.50%,58%,76.50%
1,1191505152,J. Cotrone,Jack Cotrone,Cotrone,Jack,SS,Davidson College,DAV,730363136,Davidson,BBC,R,R,771,161,0,0.317,0.449,0.354,7,13,30.50%,13.00%,93.9,91.3,102.9,104.5,18.1,33.30%,25.00%,40.70%,78.10%,56.00%,24.50%,15.20%,-,-,66.70%,0.285,38.50%,58%,62.70%
1,1200671488,I. Guzman,Isaias Guzman,Guzman,Isaias,IF,Morehead State University,MORE,730158080,Morehead State,BBC,R,R,365,139,0,0.194,0.276,0.158,3,7,37.30%,8.20%,81,85.7,91.4,94.9,11.4,28.60%,0.00%,36.40%,62.10%,44.40%,34.00%,8.80%,100.00%,0,50.00%,0.094,31.30%,0%,75.90%
1,1237834496,R. Kuntz,Roman Kuntz,Kuntz,Roman,OF,Morehead State University,MORE,730158080,Morehead State,BBC,L,R,582,207,0,0.304,0.416,0.311,15,14,23.80%,12.10%,88.2,87,107,110.3,16.5,45.20%,25.80%,40.00%,68.00%,70.60%,36.10%,6.40%,46.20%,0.096,60.00%,0,61.50%,39%,84.10%
1,1250338048,R. Grabosch,Ryan Grabosch,Grabosch,Ryan,C,Morehead State University,MORE,730158080,Morehead State,BBC,R,R,185,74,0,0.27,0.336,0.24,4,2,17.10%,3.70%,87.8,88.1,99.6,99.6,23.3,43.80%,0.00%,56.80%,81.30%,69.20%,34.60%,12.40%,14.30%,0.145,72.70%,0.1,44.40%,13%,78.10%
1,1268981760,R. Preece,Ryley Preece,Preece,Ryley,CF,Morehead State University,MORE,730158080,Morehead State,BBC,S,R,691,218,0,0.335,0.492,0.298,15,21,20.40%,17.80%,86.9,91.2,101.4,104.3,12.3,43.30%,30.00%,35.20%,60.40%,73.40%,14.10%,5.40%,57.90%,0.148,0.00%,-,44.40%,43%,84.80%
1,1272482048,N. Calero,Nick Calero,Calero,Nick,IF,Davidson College,DAV,730363136,Davidson,BBC,R,R,1066,214,0,0.285,0.361,0.283,9,5,18.90%,16.70%,88.2,89.7,99.3,101.2,12.8,24.00%,8.00%,36.90%,76.10%,85.20%,17.40%,7.90%,100.00%,-,66.70%,0.136,31.30%,32%,78.60%
1,1305989632,L. Castleman,Logan Castleman,Castleman,Logan,OF,Morehead State University,MORE,730158080,Morehead State,BBC,R,R,128,52,0,0.25,0.354,0.169,3,2,22.60%,11.30%,81.7,91.9,102,102,-18.3,0.00%,0.00%,41.40%,58.30%,50.00%,17.40%,8.60%,25.00%,0.247,100.00%,-,0.00%,25%,79.20%
1,1306506240,C. Becker,Colton Becker,Becker,Colton,IF,Morehead State University,MORE,730158080,Morehead State,BBC,R,R,581,211,0,0.332,0.42,0.252,17,9,17.80%,11.30%,80.9,78.7,96.1,99.9,19.5,33.30%,6.70%,43.70%,70.30%,77.50%,20.00%,5.70%,50.00%,0.044,41.70%,0.066,44.00%,13%,87.00%
1,1309395712,N. Gooden,Nick Gooden,Gooden,Nick,IF,Morehead State University,MORE,730158080,Morehead State,BBC,R,R,481,202,0,0.262,0.325,0.233,8,6,20.70%,6.20%,84.7,83.6,99.4,97.8,1.1,24.10%,6.90%,44.50%,63.80%,81.80%,31.80%,5.80%,18.20%,0.154,40.00%,0.086,51.90%,31%,86.90%
1,1315818496,J. Wilhoit,Jake Wilhoit,Wilhoit,Jake,IF,Davidson College,DAV,730363136,Davidson,BBC,R,R,600,124,0,0.298,0.408,0.312,11,5,17.40%,12.30%,89.7,86.3,99.2,101.4,22.5,28.60%,21.40%,36.00%,64.90%,95.80%,30.00%,6.30%,-,-,-,-,44.40%,29%,82.40%
1,1322128640,C. Owens,Carter Owens,Owens,Carter,OF,Morehead State University,MORE,730158080,Morehead State,BBC,L,R,313,103,0,0.243,0.346,0.23,6,3,27.60%,13.80%,71.9,80.5,100.2,100.2,18.8,40.00%,20.00%,39.30%,62.20%,65.20%,19.60%,5.80%,0.00%,0,-,-,44.40%,20%,85.40%
1,1332977920,M. O'Shaughnessy,Michael O'Shaughnessy,O'Shaughnessy,Michael,3B,Davidson College,DAV,730363136,Davidson,BBC,L,R,901,180,0,0.306,0.421,0.329,4,10,22.80%,14.70%,82.4,87.6,100.7,107.8,7.9,23.50%,5.90%,39.30%,65.00%,69.20%,19.50%,11.00%,-,-,-,-,64.70%,24%,72.00%
1,1080156160,C. Hassert,Cameron Hassert,Hassert,Cameron,SS,Villanova University,VILL,730278400,Villanova,BBC,L,R,209,65,0,0.292,0.438,0.374,0,6,22.50%,16.30%,85.6,97.6,100.5,107.9,11.2,28.60%,7.10%,28.70%,44.10%,86.70%,17.00%,1.90%,-,-,-,-,88.90%,36%,93.30%
1,1085400832,M. Whooley,Michael Whooley,Whooley,Michael,3B,Villanova University,VILL,730278400,Villanova,BBC,R,R,433,119,5,0.303,0.327,0.231,3,1,28.40%,8.20%,77.6,84.8,96.6,102.2,1.3,24.00%,6.00%,49.70%,74.40%,73.70%,29.30%,14.30%,0.00%,-,0.00%,0.285,72.70%,16%,71.20%
1,1127737344,A. Hansen,AJ Hansen,Hansen,AJ,IF,Villanova University,VILL,730278400,Villanova,BBC,R,R,717,173,3,0.243,0.351,0.309,7,6,26.40%,15.10%,81.8,81,102.6,105.6,20.2,38.00%,20.00%,33.50%,52.40%,78.40%,21.30%,7.70%,50.00%,0.245,33.30%,0.053,56.90%,34%,77.10%
1,1159606016,J. Neff,Jason Neff,Neff,Jason,C,University of Richmond,RICH,730171904,Richmond,BBC,R,R,884,185,0,0.281,0.365,0.276,13,6,16.90%,12.30%,83.4,86.8,98.8,105.7,18.8,32.70%,15.00%,45.90%,76.70%,82.00%,20.30%,10.50%,16.70%,0.154,25.00%,0,62.30%,29%,77.10%
1,1210137856,S. Solari,Shane Solari,Solari,Shane,RF,Villanova University,VILL,730278400,Villanova,BBC,R,R,432,104,0,0.231,0.284,0.27,4,0,24.20%,10.90%,71.8,72.9,96.5,100.6,-1.8,23.10%,2.60%,40.00%,71.80%,86.10%,19.70%,7.20%,50.00%,0.39,100.00%,0,65.70%,13%,82.10%
1,1235901952,J. OReilly,Jack OReilly,OReilly,Jack,IF,Villanova University,VILL,730278400,Villanova,BBC,R,R,691,195,0,0.303,0.395,0.31,13,8,16.40%,10.80%,85.3,86.6,103.8,111.6,12.3,44.60%,28.40%,43.60%,66.70%,87.30%,21.60%,6.50%,30.00%,0.371,25.00%,0.38,66.70%,41%,85.00%
1,1236103168,S. Shaw,Scott Shaw,Shaw,Scott,OF,Rider University,RID,730174976,Rider,BBC,R,R,880,225,0,0.267,0.371,0.286,14,8,17.10%,11.30%,83,86.6,98.7,105.9,10.6,22.40%,6.90%,41.90%,66.00%,87.60%,24.00%,7.00%,0.00%,-,33.30%,0.171,63.50%,17%,83.20%
1,1290325760,J. Whooley,John Whooley,Whooley,John,C,Villanova University,VILL,730278400,Villanova,BBC,R,R,509,132,0,0.265,0.339,0.309,8,1,14.00%,14.60%,84.9,86,101.6,106.9,15.1,30.00%,16.00%,40.90%,60.60%,86.30%,23.50%,6.10%,10.00%,0.124,66.70%,0,77.30%,38%,85.10%
1,1193903616,W. Schwarick,Willie Schwarick,Schwarick,Willie,C,Siena College,SIE,730382592,Siena,BBC,R,R,316,77,0,0.208,0.297,0.157,3,3,32.20%,7.80%,69.7,74.5,75.8,75.8,12.4,0.00%,0.00%,44.90%,85.70%,77.80%,22.20%,12.70%,-,-,0.00%,0.283,75.00%,0%,71.80%
1,1193903872,K. Stenson,Kobe Stenson,Stenson,Kobe,IF,Siena College,SIE,730382592,Siena,BBC,R,R,361,66,0,0.182,0.302,0.227,3,2,23.90%,14.80%,81.3,78.4,91.9,91.9,24.5,25.00%,0.00%,31.60%,53.80%,57.10%,22.20%,7.50%,100.00%,0,-,-,50.00%,0%,76.30%
1,1193904128,R. Hien,Randall Hien,Hien,Randall,IF,Siena College,SIE,730382592,Siena,BBC,R,R,811,161,1,0.205,0.301,0.268,1,0,26.60%,21.60%,81.9,85.3,96.9,97.9,-1.9,14.30%,14.30%,32.30%,52.10%,67.60%,14.50%,6.50%,0.00%,0,0.00%,0.14,75.00%,21%,79.80%
1,1204929024,D. Barbero,Danny Barbero,Barbero,Danny,3B,Siena College,SIE,730382592,Siena,BBC,R,R,650,186,0,0.269,0.354,0.202,10,9,21.10%,8.10%,79.3,88.3,97.6,100.9,11.3,37.50%,8.30%,43.70%,63.40%,77.80%,26.00%,10.60%,33.30%,0.438,0.00%,-,57.90%,17%,75.70%
1,1204930304,G. Thorburn,Gavin Thorburn,Thorburn,Gavin,CF,Siena College,SIE,730382592,Siena,BBC,R,R,427,115,0,0.235,0.318,0.201,7,2,23.70%,8.10%,86.6,85.3,96.3,98.3,23.4,15.40%,0.00%,42.90%,69.00%,86.20%,26.60%,11.50%,0.00%,-,50.00%,0.035,17.60%,23%,73.20%
1,1310639872,N. Bergamotto,Nick Bergamotto,Bergamotto,Nick,2B,Siena College,SIE,730382592,Siena,BBC,R,R,423,108,0,0.259,0.324,0.298,4,3,17.70%,11.30%,83.9,81.5,96.9,100.2,16,23.50%,5.90%,40.90%,65.20%,80.00%,24.60%,6.10%,0.00%,0.015,-,-,57.10%,29%,85.00%
1,1106773504,R. Cesarini,Ryan Cesarini,Cesarini,Ryan,OF,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,L,R,545,199,0,0.392,0.462,0.323,17,8,13.00%,10.90%,86.5,83.1,104.9,106.9,10,33.30%,18.50%,43.90%,68.60%,89.60%,24.30%,2.90%,0.00%,0.021,0.00%,0.577,72.00%,37%,93.30%
1,1110710272,O. Petrich,Owen Petrich,Petrich,Owen,3B,University of Delaware,DEL,730203136,Delaware,BBC,R,R,250,56,0,0.143,0.25,0.128,3,1,33.80%,16.20%,89.6,89.1,90.1,90.1,20.2,100.00%,0.00%,37.20%,55.60%,45.00%,16.90%,11.60%,66.70%,0,50.00%,0.066,30.00%,0%,68.80%
1,1116774912,R. Picollo,Ryan Picollo,Picollo,Ryan,OF,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,R,479,185,0,0.238,0.325,0.273,10,10,27.60%,5.40%,89.9,91.7,105,108.1,15.1,36.80%,21.10%,43.60%,60.60%,76.70%,29.90%,7.30%,50.00%,0.036,-,-,56.50%,26%,83.30%
1,1169594368,M. Hitman,Max Hitman,Hitman,Max,IF,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,R,301,110,0,0.255,0.313,0.291,5,1,12.40%,10.10%,80.8,86,97.5,101.5,-2.9,23.50%,11.80%,43.50%,65.10%,89.30%,21.10%,3.30%,33.30%,-,-,0,62.50%,24%,92.40%
1,1226354432,L. Zimmerman,Luke Zimmerman,Zimmerman,Luke,P,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,L,L,264,100,11,0.37,0.424,0.157,6,3,20.30%,11.90%,88.6,92.1,97.3,97.5,18.6,37.50%,25.00%,42.40%,63.60%,85.70%,35.50%,4.50%,-,-,-,-,72.70%,25%,89.30%
1,1254691328,B. Drapeau,Brandon Drapeau,Drapeau,Brandon,1B,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,R,268,107,0,0.215,0.294,0.226,5,4,25.40%,4.20%,86.5,69.9,107.5,107.5,7.6,33.30%,16.70%,48.90%,73.20%,80.00%,37.50%,8.60%,42.90%,0.293,66.70%,0,40.00%,50%,82.40%
1,1287367168,R. Weingartner,Ryan Weingartner,Weingartner,Ryan,SS,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,R,516,192,0,0.323,0.401,0.17,10,10,22.50%,11.70%,83.7,91.6,98.7,104.1,26.4,46.20%,23.10%,38.80%,58.10%,61.10%,22.90%,5.00%,100.00%,-,0.00%,0.014,68.80%,46%,87.00%
1,1337350656,C. Wall,Conlan Wall,Wall,Conlan,OF,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,R,593,192,0,0.271,0.355,0.342,6,1,11.00%,17.10%,78.5,77.9,92.5,94.7,4.7,32.30%,0.00%,35.40%,51.90%,92.50%,18.30%,2.40%,0.00%,0.545,0.00%,0.101,73.70%,0%,93.30%
1,1096349952,A. McDermott,Andrew McDermott,McDermott,Andrew,OF,Queens University of Charlotte,QUC,754315264,Queens University of Charlotte,BBC,L,L,519,106,0,0.283,0.392,0.303,5,4,20.90%,18.00%,76.8,84.1,102.3,104.4,7.4,25.00%,16.70%,36.40%,55.20%,93.80%,16.10%,9.20%,0.00%,-,-,-,44.40%,17%,74.60%
1,1274135552,C. Manco,Connor Manco,Manco,Connor,u,Queens University of Charlotte,QUC,754315264,Queens University of Charlotte,BBC,L,R,361,79,0,0.278,0.386,0.41,3,5,25.30%,12.60%,81.2,79.2,94.9,99.9,12.7,50.00%,10.00%,44.90%,75.00%,77.80%,21.90%,13.00%,0.00%,0.271,0.00%,0.098,57.10%,10%,71.00%
1,1159605504,Z. Lass,Zach Lass,Lass,Zach,C,University of Richmond,RICH,730171904,Richmond,BBC,R,R,340,84,0,0.25,0.279,0.198,7,0,25.00%,4.30%,81.4,84.3,94.7,98.2,18.6,31.30%,4.20%,47.40%,68.40%,83.80%,31.40%,13.20%,60.00%,0.007,66.70%,0,52.30%,6%,72.00%
1,1237055488,C. Larson,Connor Larson,Larson,Connor,SS,Wofford College,WOF,730176512,Wofford,BBC,R,R,183,38,0,0.132,0.281,0.312,0,0,19.30%,8.80%,77.9,-,108.1,86.4,-26.8,16.70%,0.00%,37.20%,55.60%,90.00%,22.20%,4.90%,0.00%,0.158,100.00%,0,50.00%,33%,86.80%
1,1310440960,J. Jaffe,Jordan Jaffe,Jaffe,Jordan,1B,University of Richmond,RICH,730171904,Richmond,BBC,R,R,915,204,0,0.314,0.419,0.314,20,12,19.10%,9.40%,89.3,88.7,103.9,111.8,19.8,33.60%,19.00%,40.30%,64.30%,85.90%,20.80%,7.80%,30.00%,0,50.00%,1.846,70.20%,41%,80.80%
1,1204960512,T. Williams,Tre Williams,Williams,Tre,TWP,North Carolina A&T State University,NCAT,730372352,North Carolina A&T,BBC,R,R,424,152,0,0.316,0.364,0.364,14,4,17.80%,4.90%,91.1,98,103.9,106.8,6.2,46.20%,30.80%,57.80%,90.20%,81.10%,36.40%,10.40%,28.60%,0.477,50.00%,0.454,58.30%,46%,82.00%
1,1243447808,C. Jackson,Camden Jackson,Jackson,Camden,OF,North Carolina A&T State University,NCAT,730372352,North Carolina A&T,BBC,L,R,446,149,0,0.309,0.35,0.278,5,3,14.20%,5.60%,75.1,72.4,95.2,98.1,10.9,33.30%,5.60%,55.60%,87.20%,82.40%,38.50%,10.30%,50.00%,0,25.00%,0.435,65.00%,17%,81.50%
1,1088451584,A. DePino,Anthony DePino,DePino,Anthony,3B,University of Rhode Island,URI,730163712,Rhode Island,BBC,R,R,775,197,0,0.249,0.365,0.248,11,14,22.60%,10.60%,89.2,94.6,104.7,111.8,23.1,25.80%,25.80%,44.40%,69.50%,80.30%,30.90%,8.60%,0.00%,0.236,100.00%,0,58.10%,45%,80.50%
1,1117733120,E. Genther,Eric Genther,Genther,Eric,RF,University of Rhode Island,URI,730163712,Rhode Island,BBC,L,R,762,198,0,0.288,0.368,0.375,10,7,11.30%,7.80%,83.4,84.7,103.1,108.2,0.8,34.10%,26.80%,44.60%,73.30%,85.70%,24.20%,6.60%,40.00%,0.357,-,-,71.90%,44%,85.30%
1,1117733376,R. Butler,Rob Butler,Butler,Rob,C,University of Rhode Island,URI,730163712,Rhode Island,BBC,R,R,695,150,0,0.24,0.333,0.18,6,7,33.70%,12.20%,85,95.1,102.4,105.1,12.5,45.50%,22.70%,44.20%,68.50%,73.00%,39.60%,13.80%,20.00%,0,75.00%,0.031,62.30%,45%,68.70%
1,1203468032,C. Grotyohann,Connor Grotyohann,Grotyohann,Connor,P,University of Rhode Island,URI,730163712,Rhode Island,BBC,R,R,251,53,9,0.226,0.311,0.332,2,1,26.20%,12.30%,92.6,67.4,105.4,105.4,-0.6,33.30%,33.30%,49.00%,89.50%,70.60%,23.40%,15.50%,0.00%,1.009,100.00%,-,72.70%,50%,68.30%
1,1239164928,M. Anderson,Michael Anderson,Anderson,Michael,1B,University of Rhode Island,URI,730163712,Rhode Island,BBC,R,R,805,209,8,0.316,0.409,0.353,18,10,21.30%,5.40%,88.3,86.2,104.2,111.2,15,39.00%,24.40%,48.10%,73.40%,86.20%,34.70%,11.90%,33.30%,0.064,100.00%,-,66.00%,51%,75.20%
1,1332976128,J. Hopko,Jack Hopko,Hopko,Jack,LF,University of Rhode Island,URI,730163712,Rhode Island,BBC,L,L,347,76,0,0.184,0.29,0.278,2,2,28.30%,12.00%,84.1,85.7,99.4,104.9,22.4,23.50%,23.50%,39.20%,65.40%,64.70%,22.60%,11.50%,42.90%,0.281,-,-,71.40%,59%,70.60%
1,1184596992,K. Caccamise,Kyle Caccamise,Caccamise,Kyle,2B,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,L,R,265,74,0,0.297,0.328,0.315,1,1,10.50%,11.60%,81,84.7,94.8,96.4,8,35.00%,5.00%,41.10%,73.70%,96.40%,17.00%,3.00%,-,-,-,-,100.00%,10%,92.70%
1,1191114752,A. Rankie,Adam Rankie,Rankie,Adam,OF,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,R,R,587,187,0,0.305,0.33,0.291,9,3,10.90%,5.00%,84.3,89.4,101.1,105,1.3,18.90%,5.40%,52.10%,68.50%,90.00%,33.30%,8.30%,37.50%,0.11,33.30%,0.146,59.40%,32%,84.00%
1,1252632832,J. Putney,Jack Putney,Putney,Jack,3B,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,L,R,598,169,0,0.32,0.37,0.323,12,3,21.40%,7.00%,82.8,86.3,102.1,103.5,8.1,45.50%,18.20%,43.60%,71.10%,85.20%,30.10%,9.40%,33.30%,0.245,66.70%,0,48.40%,33%,78.50%
1,1252633344,J. DeJohn,Jackson DeJohn,DeJohn,Jackson,C,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,R,R,615,149,0,0.262,0.358,0.278,7,7,20.80%,7.90%,80.6,85,98.6,102.7,19.2,22.20%,11.10%,45.00%,76.10%,76.50%,19.30%,9.40%,20.00%,0.198,50.00%,0.075,70.60%,26%,79.10%
1,1184596736,C. Hoalcraft,Chris Hoalcraft,Hoalcraft,Chris,SS,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,R,R,266,63,0,0.159,0.252,0.198,1,1,26.00%,14.30%,85.5,87.9,94.5,94.5,1.4,14.30%,0.00%,32.70%,41.50%,70.60%,10.80%,7.50%,-,-,33.30%,0.153,75.00%,0%,77.00%
1,1263648000,M. Darakjy,Mark Darakjy,Darakjy,Mark,OF,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,R,R,340,80,0,0.225,0.349,0.201,6,2,14.40%,11.50%,71.4,75.1,92.8,85.2,-14.6,20.00%,0.00%,39.10%,61.20%,80.00%,22.80%,8.50%,50.00%,0.384,-,-,38.90%,7%,78.20%
1,1140384256,B. Daniels,Brady Daniels,Daniels,Brady,CF,Delaware State University,DSU,730217984,Delaware State,BBC,S,R,255,67,0,0.209,0.267,0.193,3,0,35.40%,13.90%,86.1,85.4,99.9,101.1,21.1,33.30%,25.00%,42.70%,75.00%,69.70%,24.60%,12.20%,100.00%,0,-,-,64.30%,25%,71.60%
1,1156397312,K. Bouldin,Krew Bouldin,Bouldin,Krew,P,Delaware State University,DSU,730217984,Delaware State,BBC,R,R,720,180,0,0.294,0.365,0.379,9,3,14.10%,14.10%,87,90.6,99.5,100.4,3.2,37.00%,22.20%,38.10%,64.70%,89.40%,24.30%,4.60%,25.00%,1.365,0.00%,-,64.30%,33%,88.00%
1,1181649920,C. Dengler,Chris Dengler,Dengler,Chris,IF,Old Dominion University,ODU,3090,Old Dominion,BBC,R,R,621,142,0,0.254,0.331,0.291,12,2,21.40%,11.30%,83.6,88.2,98.9,103.1,9.6,23.70%,10.50%,37.50%,63.00%,93.10%,22.10%,8.20%,0.00%,0.01,100.00%,0,47.80%,26%,78.10%
1,1204849920,C. Amparo,Chris Amparo,Amparo,Chris,IF,Delaware State University,DSU,730217984,Delaware State,BBC,R,R,642,172,0,0.302,0.407,0.219,12,11,14.20%,9.10%,81,83.2,104.2,107.2,11.5,33.30%,11.10%,44.50%,62.10%,92.60%,29.10%,6.10%,0.00%,0.122,100.00%,0,62.50%,26%,86.40%
